mu0ListLP,EqnLx,ELx1,ELx2,EqnLy,ELy1,ELy2
1.0,-0.004759590394769562,-0.0037569149893028043,-0.01195380597665348,-3.3336384584613876,inf,inf
1.009999999999999,-0.014700090720490952,-0.015619214439070746,-0.07024624387696228,-3.3811110699746756,inf,inf
1.0199999999999978,-0.029296682230743373,-0.029705966718712756,-0.15285443946420804,-3.4423827430320832,inf,inf
1.0299999999999967,-0.04409654943056218,-0.044894394176890284,-0.1536961977999404,-3.506521537680774,inf,inf
1.0399999999999956,-0.05904998948288013,-0.06131867284079443,-0.13252456378619767,-3.573645492328261,inf,inf
1.0499999999999945,-0.07416004602408119,-0.07103244106755024,-0.17754997649629836,-3.644045555926225,inf,inf
1.0599999999999934,-0.0894300341581217,-0.08556521154160251,-0.2144040635072799,-3.7180580032446082,inf,inf
1.0699999999999923,-0.104863375709925,-0.10094400229645381,-0.19371513104993066,-3.7960736996654605,inf,inf
1.0799999999999912,-0.12046360351153318,-0.11306112595431843,-0.17281165023563008,-3.8785505955277855,inf,inf
1.08999999999999,-0.1362343662551928,-0.12604406402120483,-0.25761186682282133,-3.9660300145871807,inf,inf
1.099999999999989,-0.15217943361529881,-0.13744204222448658,-0.20947559967716708,-4.059158207392546,inf,inf
1.1099999999999879,-0.1683027016583578,-0.14141455123869415,-0.22861053989698268,-4.158715353716088,inf,inf
1.1199999999999868,-0.18460819855540436,-0.15531107189587945,-0.253261952630211,-4.265655334305848,inf,inf
1.1299999999999857,-0.20110009062436798,-0.1644635478692553,-0.27974809778067516,-4.3811614583823815,inf,inf
1.1399999999999846,-0.21778268871927073,-0.17518777328886634,-0.2956974248563903,-4.506726503625324,inf,inf
1.1499999999999835,-0.23466045499434143,-0.1727166298210284,-0.3180108624381269,-4.64427102423405,inf,inf
1.1599999999999824,-0.2517380100684983,-0.21300264137889294,-0.33914796018579324,-4.796324226533112,inf,inf
